goals,group_id,group_name,group_order_id,icon_url_team1,icon_url_team2,id_team1,id_team2,last_update,league_id,league_name,league_saison,league_shortcut,location,match_date_time,match_date_time_utc,match_id,match_is_finished,match_results,name_team1,name_team2,number_of_viewers,points_team1,points_team2,time_zone_id
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'53', u'goal_comment': None, u'goal_getter_name': u'Pogrebnijak', u'goal_overtime': False, u'goal_id': u'313', u'goal_getter_id': u'225', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'65', u'goal_comment': None, u'goal_getter_name': u'Elson', u'goal_overtime': False, u'goal_id': u'314', u'goal_getter_id': u'226', u'goal_penalty': True, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'70', u'goal_comment': None, u'goal_getter_name': u'Idrissou', u'goal_overtime': False, u'goal_id': u'315', u'goal_getter_id': u'227', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'76', u'goal_comment': None, u'goal_getter_name': u'Elson', u'goal_overtime': False, u'goal_id': u'316', u'goal_getter_id': u'226', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'85', u'goal_comment': None, u'goal_getter_name': u'Idrissou', u'goal_overtime': False, u'goal_id': u'317', u'goal_getter_id': u'227', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5285', u'goal_match_minute': u'89', u'goal_comment': None, u'goal_getter_name': u'Schieber', u'goal_overtime': False, u'goal_id': u'318', u'goal_getter_id': u'150', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'4'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,16,112,2009-08-15T21:17:44+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Stuttgart', u'location_stadium': u'Mercedes Benz Arena ', u'location_id': u'37'}",2009-08-15T15:30:00+00:00,2009-08-15T13:30:00+00:00,5285,True,"{u'match_result': [{u'points_team1': u'4', u'points_team2': u'2', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",VfB Stuttgart,SC Freiburg,41500.0,4,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5286', u'goal_match_minute': u'3', u'goal_comment': None, u'goal_getter_name': u'Demel', u'goal_overtime': False, u'goal_id': u'307', u'goal_getter_id': u'221', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5286', u'goal_match_minute': u'4', u'goal_comment': None, u'goal_getter_name': u'Valdez', u'goal_overtime': False, u'goal_id': u'308', u'goal_getter_id': u'222', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5286', u'goal_match_minute': u'10', u'goal_comment': None, u'goal_getter_name': u'Ze Roberto', u'goal_overtime': False, u'goal_id': u'309', u'goal_getter_id': u'42', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5286', u'goal_match_minute': u'12', u'goal_comment': None, u'goal_getter_name': u'Guerrero', u'goal_overtime': False, u'goal_id': u'310', u'goal_getter_id': u'223', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5286', u'goal_match_minute': u'71', u'goal_comment': None, u'goal_getter_name': u'Berg', u'goal_overtime': False, u'goal_id': u'311', u'goal_getter_id': u'224', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'4'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,100,7,2009-08-15T21:16:14+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Hamburg', u'location_stadium': u'HSH Nordbank Arena ', u'location_id': u'27'}",2009-08-15T15:30:00+00:00,2009-08-15T13:30:00+00:00,5286,True,"{u'match_result': [{u'points_team1': u'4', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Hamburger SV,Borussia Dortmund,57000.0,4,1,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': False, u'goal_mach_id': u'5288', u'goal_match_minute': u'67', u'goal_comment': None, u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': False, u'goal_id': u'312', u'goal_getter_id': u'114', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,6,123,2009-08-15T21:16:32+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Leverkusen', u'location_stadium': u'BayArena', u'location_id': u'28'}",2009-08-15T15:30:00+00:00,2009-08-15T13:30:00+00:00,5288,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Bayer 04 Leverkusen,TSG 1899 Hoffenheim,28000.0,1,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5289', u'goal_match_minute': u'53', u'goal_comment': None, u'goal_getter_name': u'Bance', u'goal_overtime': False, u'goal_id': u'305', u'goal_getter_id': u'219', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5289', u'goal_match_minute': u'56', u'goal_comment': None, u'goal_getter_name': u'Stajner', u'goal_overtime': False, u'goal_id': u'306', u'goal_getter_id': u'220', u'goal_penalty': True, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/Hannover_96.gif,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,55,81,2009-08-15T21:21:16+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Hannover', u'location_stadium': u'AWD Arena', u'location_id': u'29'}",2009-08-15T15:30:00+00:00,2009-08-15T13:30:00+00:00,5289,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Hannover 96,1. FSV Mainz 05,28952.0,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5291', u'goal_match_minute': u'17', u'goal_comment': None, u'goal_getter_name': u'Caio', u'goal_overtime': False, u'goal_id': u'303', u'goal_getter_id': u'217', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5291', u'goal_match_minute': u'65', u'goal_comment': None, u'goal_getter_name': u'Bunjaku', u'goal_overtime': False, u'goal_id': u'304', u'goal_getter_id': u'218', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,91,79,2009-08-15T21:17:11+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Frankfurt', u'location_stadium': u'Commerzbank Arena', u'location_id': u'30'}",2009-08-15T15:30:00+00:00,2009-08-15T13:30:00+00:00,5291,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Eintracht Frankfurt,1. FC Nürnberg,49000.0,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5290', u'goal_match_minute': u'49', u'goal_comment': None, u'goal_getter_name': u'Ehret', u'goal_overtime': False, u'goal_id': u'299', u'goal_getter_id': u'214', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5290', u'goal_match_minute': u'73', u'goal_comment': None, u'goal_getter_name': u'Dzeko', u'goal_overtime': False, u'goal_id': u'300', u'goal_getter_id': u'74', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': True, u'goal_mach_id': u'5290', u'goal_match_minute': u'74', u'goal_comment': None, u'goal_getter_name': u'Wome', u'goal_overtime': False, u'goal_id': u'301', u'goal_getter_id': u'215', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5290', u'goal_match_minute': u'87', u'goal_comment': None, u'goal_getter_name': u'Martins', u'goal_overtime': False, u'goal_id': u'302', u'goal_getter_id': u'216', u'goal_penalty': False, u'goal_score_team2': u'3', u'goal_score_team1': u'1'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/1_FC_Koeln.gif,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,65,131,2009-08-15T21:17:27+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'K\xf6ln', u'location_stadium': u'Rhein Energie Stadion ', u'location_id': u'31'}",2009-08-15T18:30:00+00:00,2009-08-15T16:30:00+00:00,5290,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'3', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FC Köln,VfL Wolfsburg,48000.0,1,3,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5292', u'goal_match_minute': u'23', u'goal_comment': None, u'goal_getter_name': u'Brouwers', u'goal_overtime': False, u'goal_id': u'347', u'goal_getter_id': u'123', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5292', u'goal_match_minute': u'52', u'goal_comment': None, u'goal_getter_name': u'Matmour', u'goal_overtime': False, u'goal_id': u'358', u'goal_getter_id': u'253', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5292', u'goal_match_minute': u'53', u'goal_comment': None, u'goal_getter_name': u'Kacar', u'goal_overtime': False, u'goal_id': u'359', u'goal_getter_id': u'107', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,http://www.openligadb.de/images/teamicons/Hertha_BSC.gif,87,54,2009-08-16T20:30:07+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'M\xf6nchengladbach', u'location_stadium': u'Borussia Park', u'location_id': u'32'}",2009-08-16T15:30:00+00:00,2009-08-16T13:30:00+00:00,5292,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Borussia Mönchengladbach,Hertha BSC,41814.0,2,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5287', u'goal_match_minute': u'45', u'goal_comment': None, u'goal_getter_name': u'Westermann', u'goal_overtime': False, u'goal_id': u'361', u'goal_getter_id': u'255', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5287', u'goal_match_minute': u'76', u'goal_comment': None, u'goal_getter_name': u'Farfan', u'goal_overtime': False, u'goal_id': u'362', u'goal_getter_id': u'256', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5287', u'goal_match_minute': u'39', u'goal_comment': None, u'goal_getter_name': u'Moritz', u'goal_overtime': False, u'goal_id': u'363', u'goal_getter_id': u'254', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}]}",236,2. Spieltag,2,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,http://www.openligadb.de/images/teamicons/VfL_Bochum.gif,9,129,2009-08-16T20:29:04+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Gelsenkirchen', u'location_stadium': u'Veltins Arena', u'location_id': u'33'}",2009-08-16T17:30:00+00:00,2009-08-16T15:30:00+00:00,5287,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",FC Schalke 04,VfL Bochum,61673.0,3,0,W. Europe Standard Time
,237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,123,9,2009-08-23T15:23:48+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Sinsheim', u'location_stadium': u'Rhein Neckar Arena', u'location_id': u'24'}",2009-08-21T20:30:00+00:00,2009-08-21T18:30:00+00:00,5295,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",TSG 1899 Hoffenheim,FC Schalke 04,30150.0,0,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5294', u'goal_match_minute': u'27', u'goal_comment': None, u'goal_getter_name': u'Valdez', u'goal_overtime': False, u'goal_id': u'401', u'goal_getter_id': u'222', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5294', u'goal_match_minute': u'47', u'goal_comment': None, u'goal_getter_name': u'Niedermeyer', u'goal_overtime': False, u'goal_id': u'408', u'goal_getter_id': u'282', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,7,16,2009-08-22T18:09:34+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Dortmund', u'location_stadium': u'Signal Iduna Park', u'location_id': u'35'}",2009-08-22T15:30:00+00:00,2009-08-22T13:30:00+00:00,5294,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Borussia Dortmund,VfB Stuttgart,72100.0,1,1,W. Europe Standard Time
,237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/1_FC_Koeln.gif,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,65,91,2009-08-22T18:09:58+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'K\xf6ln', u'location_stadium': u'Rhein Energie Stadion ', u'location_id': u'31'}",2009-08-22T15:30:00+00:00,2009-08-22T13:30:00+00:00,5297,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FC Köln,Eintracht Frankfurt,49200.0,0,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5299', u'goal_match_minute': u'35', u'goal_comment': None, u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': False, u'goal_id': u'402', u'goal_getter_id': u'114', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5299', u'goal_match_minute': u'47', u'goal_comment': None, u'goal_getter_name': u'Barnetta', u'goal_overtime': False, u'goal_id': u'406', u'goal_getter_id': u'280', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5299', u'goal_match_minute': u'84', u'goal_comment': None, u'goal_getter_name': u'Derdiyok', u'goal_overtime': False, u'goal_id': u'415', u'goal_getter_id': u'68', u'goal_penalty': False, u'goal_score_team2': u'5', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5299', u'goal_match_minute': u'70', u'goal_comment': None, u'goal_getter_name': u'Derdiyok', u'goal_overtime': False, u'goal_id': u'416', u'goal_getter_id': u'68', u'goal_penalty': False, u'goal_score_team2': u'3', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5299', u'goal_match_minute': u'76', u'goal_comment': None, u'goal_getter_name': u'Barnetta', u'goal_overtime': False, u'goal_id': u'417', u'goal_getter_id': u'280', u'goal_penalty': False, u'goal_score_team2': u'4', u'goal_score_team1': u'0'}]}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,112,6,2009-08-22T18:10:16+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Freiburg', u'location_stadium': u'badenova Stadion', u'location_id': u'26'}",2009-08-22T15:30:00+00:00,2009-08-22T13:30:00+00:00,5299,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'5', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",SC Freiburg,Bayer 04 Leverkusen,22000.0,0,5,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5300', u'goal_match_minute': u'37', u'goal_comment': None, u'goal_getter_name': u'Bance', u'goal_overtime': False, u'goal_id': u'403', u'goal_getter_id': u'219', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': True, u'goal_mach_id': u'5300', u'goal_match_minute': u'47', u'goal_comment': None, u'goal_getter_name': u'Noveski', u'goal_overtime': False, u'goal_id': u'407', u'goal_getter_id': u'281', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5300', u'goal_match_minute': u'25', u'goal_comment': None, u'goal_getter_name': u'Ivanschitz', u'goal_overtime': False, u'goal_id': u'418', u'goal_getter_id': u'277', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}]}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,http://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,81,40,2009-08-22T17:22:15+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Mainz', u'location_stadium': u'Bruchwegstadion', u'location_id': u'23'}",2009-08-22T15:30:00+00:00,2009-08-22T13:30:00+00:00,5300,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FSV Mainz 05,FC Bayern München,20300.0,2,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5301', u'goal_match_minute': u'15', u'goal_comment': None, u'goal_getter_name': u'Stajner', u'goal_overtime': False, u'goal_id': u'399', u'goal_getter_id': u'220', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5301', u'goal_match_minute': u'86', u'goal_comment': None, u'goal_getter_name': u'Stajner', u'goal_overtime': False, u'goal_id': u'414', u'goal_getter_id': u'220', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}]}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,http://www.openligadb.de/images/teamicons/Hannover_96.gif,79,55,2009-08-22T18:14:03+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'N\xfcrnberg', u'location_stadium': u'easyCredit Stadion', u'location_id': u'21'}",2009-08-22T15:30:00+00:00,2009-08-22T13:30:00+00:00,5301,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FC Nürnberg,Hannover 96,38600.0,0,2,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': False, u'goal_mach_id': u'5298', u'goal_match_minute': u'47', u'goal_comment': None, u'goal_getter_name': u'Anthar Yahia', u'goal_overtime': False, u'goal_id': u'472', u'goal_getter_id': u'307', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/VfL_Bochum.gif,http://www.openligadb.de/images/teamicons/Hertha_BSC.gif,129,54,2009-08-23T17:31:36+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Bochum', u'location_stadium': u'rewirpower Stadion', u'location_id': u'25'}",2009-08-23T15:30:00+00:00,2009-08-23T13:30:00+00:00,5298,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",VfL Bochum,Hertha BSC,18853.0,1,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'3', u'goal_comment': None, u'goal_getter_name': u'Guerrero', u'goal_overtime': False, u'goal_id': u'473', u'goal_getter_id': u'223', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'7', u'goal_comment': None, u'goal_getter_name': u'Elia', u'goal_overtime': False, u'goal_id': u'474', u'goal_getter_id': u'308', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'52', u'goal_comment': None, u'goal_getter_name': u'Misimovic', u'goal_overtime': False, u'goal_id': u'477', u'goal_getter_id': u'73', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'75', u'goal_comment': None, u'goal_getter_name': u'Petric', u'goal_overtime': False, u'goal_id': u'479', u'goal_getter_id': u'37', u'goal_penalty': False, u'goal_score_team2': u'3', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'55', u'goal_comment': None, u'goal_getter_name': u'Martins', u'goal_overtime': False, u'goal_id': u'482', u'goal_getter_id': u'216', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5293', u'goal_match_minute': u'90', u'goal_comment': None, u'goal_getter_name': u'Castelen', u'goal_overtime': False, u'goal_id': u'483', u'goal_getter_id': u'311', u'goal_penalty': False, u'goal_score_team2': u'4', u'goal_score_team1': u'2'}]}",237,3. Spieltag,3,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,131,100,2009-08-24T11:04:48+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Wolfsburg', u'location_stadium': u'Volkswagen Arena ', u'location_id': u'20'}",2009-08-23T17:30:00+00:00,2009-08-23T15:30:00+00:00,5293,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'4', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",VfL Wolfsburg,Hamburger SV,30000.0,2,4,W. Europe Standard Time
